measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Sierra Leone,Female,85 plus,Ischemic heart disease,Number,2019,1538.2332673590854,1808.3432481293264,1290.9467314820677
Prevalence,Sierra Leone,Both,85 plus,Ischemic heart disease,Number,2019,3367.873077774102,3996.62244540138,2806.42768635286
Prevalence,Sierra Leone,Male,10 to 54,Ischemic heart disease,Number,2019,13016.946844709148,15158.812840958342,11238.404515223116
Prevalence,Sierra Leone,Female,10 to 54,Ischemic heart disease,Number,2019,6799.944817220019,7822.691885749752,5943.69000547085
Prevalence,Sierra Leone,Both,10 to 54,Ischemic heart disease,Number,2019,19816.891661929163,22923.222302573668,17281.385963551984
Prevalence,Sierra Leone,Male,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,0 to 9,Ischemic heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,5 to 19,Ischemic heart disease,Number,2019,64.61379963185256,88.80420674805328,43.85987088360051
Prevalence,Sierra Leone,Female,5 to 19,Ischemic heart disease,Number,2019,48.01521415796185,68.28470326279002,32.1704265812197
Prevalence,Sierra Leone,Both,5 to 19,Ischemic heart disease,Number,2019,112.6290137898144,156.95383979377098,78.1277672484114
Prevalence,Sierra Leone,Male,15 to 39,Ischemic heart disease,Number,2019,3205.421171175561,3787.019499298718,2700.5623291657535
Prevalence,Sierra Leone,Female,15 to 39,Ischemic heart disease,Number,2019,1906.4175295058637,2255.769508214077,1625.7830269796714
Prevalence,Sierra Leone,Both,15 to 39,Ischemic heart disease,Number,2019,5111.838700681424,5986.7477634799925,4341.6261046167165
Prevalence,Sierra Leone,Male,25 to 49,Ischemic heart disease,Number,2019,8517.115002662536,10076.354313222577,7188.309340487871
Prevalence,Sierra Leone,Female,25 to 49,Ischemic heart disease,Number,2019,4529.758358517472,5292.966062473277,3914.677433251447
Prevalence,Sierra Leone,Both,25 to 49,Ischemic heart disease,Number,2019,13046.873361180007,15246.079727638094,11118.755653289532
Prevalence,Sierra Leone,Male,55 plus,Ischemic heart disease,Number,2019,37127.29991784972,42620.4283531057,32360.972920375956
Prevalence,Sierra Leone,Female,55 plus,Ischemic heart disease,Number,2019,22096.008137630346,24925.47427197858,19711.9708319739
Prevalence,Sierra Leone,Both,55 plus,Ischemic heart disease,Number,2019,59223.308055480076,67574.13045832547,52130.89151162761
Prevalence,Sierra Leone,Male,60 to 79,Ischemic heart disease,Number,2019,26453.30773749272,30810.67502472118,22669.499974451588
Prevalence,Sierra Leone,Female,60 to 79,Ischemic heart disease,Number,2019,15261.162794997563,17508.07570136466,13418.751502305982
Prevalence,Sierra Leone,Both,60 to 79,Ischemic heart disease,Number,2019,41714.470532490275,48249.780478421,36042.47858885765
Prevalence,Sierra Leone,Male,65 to 74,Ischemic heart disease,Number,2019,14235.16507320229,16984.71189390834,11941.481200841032
Prevalence,Sierra Leone,Female,65 to 74,Ischemic heart disease,Number,2019,8041.1557443777765,9298.674634666835,6930.425660269725
Prevalence,Sierra Leone,Both,65 to 74,Ischemic heart disease,Number,2019,22276.32081758007,26233.613680388615,18955.522950036597
Prevalence,Sierra Leone,Male,75 plus,Ischemic heart disease,Number,2019,11124.265430021454,13121.740228511506,9561.957460969972
Prevalence,Sierra Leone,Female,75 plus,Ischemic heart disease,Number,2019,8194.898136056141,9607.313518384408,7114.374976171382
Prevalence,Sierra Leone,Both,75 plus,Ischemic heart disease,Number,2019,19319.163566077597,22630.327722460686,16728.812102781543
Prevalence,Sierra Leone,Male,95 plus,Ischemic heart disease,Number,2019,72.10306388131309,96.01269499183982,54.38717260486044
Prevalence,Sierra Leone,Female,95 plus,Ischemic heart disease,Number,2019,82.55719862856253,109.94058245986405,63.554894345496415
Prevalence,Sierra Leone,Both,95 plus,Ischemic heart disease,Number,2019,154.6602625098756,205.48241451746767,119.12815381964406
Prevalence,Sierra Leone,Male,75 to 84,Ischemic heart disease,Number,2019,9294.62561960644,11119.233634078135,7892.352513084462
Prevalence,Sierra Leone,Female,75 to 84,Ischemic heart disease,Number,2019,6656.664868697057,7863.719111795668,5679.550896420179
Prevalence,Sierra Leone,Both,75 to 84,Ischemic heart disease,Number,2019,15951.290488303492,18827.265230770638,13616.76054397846
Prevalence,Sierra Leone,Male,20 to 54 years,Ischemic heart disease,Number,2019,12952.333045077294,15102.725698959255,11161.162511249848
Prevalence,Sierra Leone,Female,20 to 54 years,Ischemic heart disease,Number,2019,6751.929603062057,7775.082426040809,5895.451580123702
Prevalence,Sierra Leone,Both,20 to 54 years,Ischemic heart disease,Number,2019,19704.262648139345,22827.180100793084,17164.564630094563
Prevalence,Sierra Leone,Male,55 to 89 years,Ischemic heart disease,Number,2019,36654.18781095458,42083.91257252892,31916.10329652975
Prevalence,Sierra Leone,Female,55 to 89 years,Ischemic heart disease,Number,2019,21648.12337386562,24411.92383558677,19323.78559922235
Prevalence,Sierra Leone,Both,55 to 89 years,Ischemic heart disease,Number,2019,58302.31118482022,66543.17108428064,51222.094665380646
Prevalence,Sierra Leone,Male,60 to 89 years,Ischemic heart disease,Number,2019,31257.664430930337,36168.014217538905,27049.306129263558
Prevalence,Sierra Leone,Female,60 to 89 years,Ischemic heart disease,Number,2019,18986.41211085763,21575.76693856786,16825.473393925295
Prevalence,Sierra Leone,Both,60 to 89 years,Ischemic heart disease,Number,2019,50244.07654178796,57610.712529486475,43952.12552159341
Prevalence,Sierra Leone,Male,65 to 89 years,Ischemic heart disease,Number,2019,24886.318396328614,28985.482781429393,21436.94544265788
Prevalence,Sierra Leone,Female,65 to 89 years,Ischemic heart disease,Number,2019,15788.169116669193,18021.68707119006,13939.599541543934
Prevalence,Sierra Leone,Both,65 to 89 years,Ischemic heart disease,Number,2019,40674.48751299779,46939.57919829883,35326.706952843
Prevalence,Sierra Leone,Male,70 to 89 years,Ischemic heart disease,Number,2019,17606.223310098623,20641.139660869827,15084.104312043602
Prevalence,Sierra Leone,Female,70 to 89 years,Ischemic heart disease,Number,2019,11857.749449736435,13701.95642723716,10352.684917593393
Prevalence,Sierra Leone,Both,70 to 89 years,Ischemic heart disease,Number,2019,29463.972759835055,34084.62432505991,25471.63089106736
Prevalence,Sierra Leone,Male,75 to 94 years,Ischemic heart disease,Number,2019,11052.162366140143,13042.396654329603,9483.533239252774
Prevalence,Sierra Leone,Female,75 to 94 years,Ischemic heart disease,Number,2019,8112.34093742758,9506.543698609212,7028.387377675652
Prevalence,Sierra Leone,Both,75 to 94 years,Ischemic heart disease,Number,2019,19164.503303567722,22461.609222428477,16589.21754171452
Prevalence,Sierra Leone,Male,<70 years,Ischemic heart disease,Number,2019,32064.911345565102,37234.74175389734,28082.9895745173
Prevalence,Sierra Leone,Female,<70 years,Ischemic heart disease,Number,2019,16590.318741349205,18647.17725394173,14880.882113279667
Prevalence,Sierra Leone,Both,<70 years,Ischemic heart disease,Number,2019,48655.230086914315,55587.1960459455,43140.72960383035
Prevalence,Sierra Leone,Male,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Under 5,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Early Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Late Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Post Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,1 to 4,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,5 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,10 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,15 to 19,Hypertensive heart disease,Number,2019,1.8125891016385258,3.9355486998902607,0.6032365326045553
Prevalence,Sierra Leone,Female,15 to 19,Hypertensive heart disease,Number,2019,1.5412779796506924,3.2835202441152758,0.5025056851541209
Prevalence,Sierra Leone,Both,15 to 19,Hypertensive heart disease,Number,2019,3.353867081289218,7.223189457574007,1.1484520829865734
Prevalence,Sierra Leone,Male,20 to 24,Hypertensive heart disease,Number,2019,5.6650343749857335,11.278984142220338,2.355185865724475
Prevalence,Sierra Leone,Female,20 to 24,Hypertensive heart disease,Number,2019,5.1637979716413245,10.353015225172037,2.113152862285457
Prevalence,Sierra Leone,Both,20 to 24,Hypertensive heart disease,Number,2019,10.82883234662706,21.327979834751318,4.6310397480192025
Prevalence,Sierra Leone,Male,25 to 29,Hypertensive heart disease,Number,2019,14.705299740150112,31.922061785068504,5.546160042158694
Prevalence,Sierra Leone,Female,25 to 29,Hypertensive heart disease,Number,2019,13.537044949941544,30.285081479214746,4.649205708209501
Prevalence,Sierra Leone,Both,25 to 29,Hypertensive heart disease,Number,2019,28.24234469009166,61.41941595473751,10.745591216845044
Prevalence,Sierra Leone,Male,30 to 34,Hypertensive heart disease,Number,2019,28.889746577937274,56.49154621395097,11.730843143572187
Prevalence,Sierra Leone,Female,30 to 34,Hypertensive heart disease,Number,2019,26.35240948287879,52.316644451419215,9.869389138443811
Prevalence,Sierra Leone,Both,30 to 34,Hypertensive heart disease,Number,2019,55.242156060816065,107.64717930362667,22.560299558223168
Prevalence,Sierra Leone,Male,35 to 39,Hypertensive heart disease,Number,2019,55.27242477618151,114.55508999014299,21.862923037286702
Prevalence,Sierra Leone,Female,35 to 39,Hypertensive heart disease,Number,2019,47.41364257695988,99.5717532465882,18.435048256495858
Prevalence,Sierra Leone,Both,35 to 39,Hypertensive heart disease,Number,2019,102.6860673531414,212.0003270907025,40.858613408892715
Prevalence,Sierra Leone,Male,40 to 44,Hypertensive heart disease,Number,2019,109.10042683123136,216.56181658460034,47.16055487448783
Prevalence,Sierra Leone,Female,40 to 44,Hypertensive heart disease,Number,2019,85.15497369850227,167.19780835833464,37.541095933553365
Prevalence,Sierra Leone,Both,40 to 44,Hypertensive heart disease,Number,2019,194.25540052973363,380.3540984385348,85.3441356871789
Prevalence,Sierra Leone,Male,45 to 49,Hypertensive heart disease,Number,2019,203.66359318978618,355.8064097346027,102.57254659594939
Prevalence,Sierra Leone,Female,45 to 49,Hypertensive heart disease,Number,2019,145.67511129323432,248.89410404818096,73.85040837683461
Prevalence,Sierra Leone,Both,45 to 49,Hypertensive heart disease,Number,2019,349.3387044830205,595.0696085085712,180.02299792256014
Prevalence,Sierra Leone,Male,50 to 54,Hypertensive heart disease,Number,2019,272.4189979842337,486.70173929641516,136.5866625391996
Prevalence,Sierra Leone,Female,50 to 54,Hypertensive heart disease,Number,2019,189.66687668653063,329.33564962642293,95.62141501378227
Prevalence,Sierra Leone,Both,50 to 54,Hypertensive heart disease,Number,2019,462.0858746707643,816.4810548929005,234.5395687963885
Prevalence,Sierra Leone,Male,55 to 59,Hypertensive heart disease,Number,2019,292.425274021802,567.7553770598529,130.64317384143098
Prevalence,Sierra Leone,Female,55 to 59,Hypertensive heart disease,Number,2019,200.8274041095205,358.415081038889,91.17628153582729
Prevalence,Sierra Leone,Both,55 to 59,Hypertensive heart disease,Number,2019,493.2526781313225,923.7049042663527,229.75593277333624
Prevalence,Sierra Leone,Male,60 to 64,Hypertensive heart disease,Number,2019,392.1261947460508,705.118817933132,187.6380346383616
Prevalence,Sierra Leone,Female,60 to 64,Hypertensive heart disease,Number,2019,275.88692038847984,470.15208466449985,130.0653649064487
Prevalence,Sierra Leone,Both,60 to 64,Hypertensive heart disease,Number,2019,668.0131151345306,1161.8911409399432,316.77884426972423
Prevalence,Sierra Leone,Male,65 to 69,Hypertensive heart disease,Number,2019,644.2606079797987,1150.8066475740968,327.5998859432561
Prevalence,Sierra Leone,Female,65 to 69,Hypertensive heart disease,Number,2019,483.5865753483479,845.0177453995069,250.07695358375207
Prevalence,Sierra Leone,Both,65 to 69,Hypertensive heart disease,Number,2019,1127.8471833281465,1949.0079476910146,586.8475915228951
Prevalence,Sierra Leone,Male,70 to 74,Hypertensive heart disease,Number,2019,706.4985831654667,1298.4122299942771,334.9478800891702
Prevalence,Sierra Leone,Female,70 to 74,Hypertensive heart disease,Number,2019,561.7824540220699,963.6427509369598,277.6706164205273
Prevalence,Sierra Leone,Both,70 to 74,Hypertensive heart disease,Number,2019,1268.2810371875366,2275.011835706564,620.2637121409566
Prevalence,Sierra Leone,Male,75 to 79,Hypertensive heart disease,Number,2019,593.6048242407262,1136.6108810912772,263.91987965852195
Prevalence,Sierra Leone,Female,75 to 79,Hypertensive heart disease,Number,2019,510.39588495045075,954.5142724160652,244.3982315154097
Prevalence,Sierra Leone,Both,75 to 79,Hypertensive heart disease,Number,2019,1104.000709191177,2081.753333462493,510.2303039891648
Prevalence,Sierra Leone,Male,80 plus,Hypertensive heart disease,Number,2019,760.1648849359071,1287.1029857881388,395.975561264887
Prevalence,Sierra Leone,Female,80 plus,Hypertensive heart disease,Number,2019,686.9694764835913,1146.9146372461116,362.8045993905016
Prevalence,Sierra Leone,Both,80 plus,Hypertensive heart disease,Number,2019,1447.1343614194984,2442.3972689263487,758.7703389261445
Prevalence,Sierra Leone,Male,All Ages,Hypertensive heart disease,Number,2019,4080.6084816658963,6001.895541641039,2636.5087802988514
Prevalence,Sierra Leone,Female,All Ages,Hypertensive heart disease,Number,2019,3233.9538499417995,4686.467876721788,2129.410257779826
Prevalence,Sierra Leone,Both,All Ages,Hypertensive heart disease,Number,2019,7314.562331607697,10642.729926234948,4783.344625683096
Prevalence,Sierra Leone,Male,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,5-14 years,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,15-49 years,Hypertensive heart disease,Number,2019,419.1091145919107,717.6116542609727,222.9706272643179
Prevalence,Sierra Leone,Female,15-49 years,Hypertensive heart disease,Number,2019,324.8382579528088,553.2495974220609,176.34994409666382
Prevalence,Sierra Leone,Both,15-49 years,Hypertensive heart disease,Number,2019,743.9473725447194,1252.5222878359548,400.07151500577896
Prevalence,Sierra Leone,Male,50-69 years,Hypertensive heart disease,Number,2019,1601.2310747318854,2586.3790083742997,901.5514006684729
Prevalence,Sierra Leone,Female,50-69 years,Hypertensive heart disease,Number,2019,1149.9677765328786,1802.7159489995609,643.7297968564379
Prevalence,Sierra Leone,Both,50-69 years,Hypertensive heart disease,Number,2019,2751.1988512647636,4387.90384619204,1557.6255029100726
Prevalence,Sierra Leone,Male,70+ years,Hypertensive heart disease,Number,2019,2060.2682923421003,3416.610669905403,1106.830593820798
Prevalence,Sierra Leone,Female,70+ years,Hypertensive heart disease,Number,2019,1759.1478154561119,2833.646483972053,1009.9570567345297
Prevalence,Sierra Leone,Both,70+ years,Hypertensive heart disease,Number,2019,3819.416107798212,6187.210671861034,2129.5460750299308
Prevalence,Sierra Leone,Male,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,<1 year,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,80 to 84,Hypertensive heart disease,Number,2019,405.4022217140483,774.862173207727,176.10793453537025
Prevalence,Sierra Leone,Female,80 to 84,Hypertensive heart disease,Number,2019,359.83972962390146,659.0879825817821,164.54710688563196
Prevalence,Sierra Leone,Both,80 to 84,Hypertensive heart disease,Number,2019,765.2419513379498,1440.1509596773642,339.34562846319676
Prevalence,Sierra Leone,Male,85 to 89,Hypertensive heart disease,Number,2019,233.59488679266096,399.95378977102393,115.37640170289772
Prevalence,Sierra Leone,Female,85 to 89,Hypertensive heart disease,Number,2019,206.79326324033767,355.28744243765937,101.68878976263665
Prevalence,Sierra Leone,Both,85 to 89,Hypertensive heart disease,Number,2019,440.3881500329986,759.9767178865291,218.3764090293666
Prevalence,Sierra Leone,Male,90 to 94,Hypertensive heart disease,Number,2019,96.71798917667218,174.67211817852765,42.87322478715004
Prevalence,Sierra Leone,Female,90 to 94,Hypertensive heart disease,Number,2019,92.48071751559974,168.1962112051691,40.27704345599048
Prevalence,Sierra Leone,Both,90 to 94,Hypertensive heart disease,Number,2019,189.19870669227188,342.29824589137996,83.12232771576303
Prevalence,Sierra Leone,Male,20 plus,Hypertensive heart disease,Number,2019,4078.7958925642574,5999.176518926161,2635.4278397090716
Prevalence,Sierra Leone,Female,20 plus,Hypertensive heart disease,Number,2019,3232.412571962149,4685.2309247882895,2128.2832151936004
Prevalence,Sierra Leone,Both,20 plus,Hypertensive heart disease,Number,2019,7311.208464526406,10641.382497619621,4776.165851555558
Prevalence,Sierra Leone,Male,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,0 to 14,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,50 to 74 years,Hypertensive heart disease,Number,2019,2307.7296578973524,3734.779326846836,1339.6770826173897
Prevalence,Sierra Leone,Female,50 to 74 years,Hypertensive heart disease,Number,2019,1711.7502305549485,2739.277732131032,999.5718122203451
Prevalence,Sierra Leone,Both,50 to 74 years,Hypertensive heart disease,Number,2019,4019.4798884522997,6396.190636623409,2372.998229266825
Prevalence,Sierra Leone,Male,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,Neonatal,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,25 plus,Hypertensive heart disease,Number,2019,4073.1308581892717,5992.665707004255,2630.2214018842187
Prevalence,Sierra Leone,Female,25 plus,Hypertensive heart disease,Number,2019,3227.2487739905077,4680.751070896207,2125.308377086979
Prevalence,Sierra Leone,Both,25 plus,Hypertensive heart disease,Number,2019,7300.379632179778,10633.932355596166,4768.072599644091
Prevalence,Sierra Leone,Male,<20 years,Hypertensive heart disease,Number,2019,1.8125891016385258,3.9355486998902602,0.6032365326045553
Prevalence,Sierra Leone,Female,<20 years,Hypertensive heart disease,Number,2019,1.5412779796506921,3.2835202441152758,0.5025056851541209
Prevalence,Sierra Leone,Both,<20 years,Hypertensive heart disease,Number,2019,3.353867081289218,7.223189457574007,1.1484520829865734
Prevalence,Sierra Leone,Male,10 to 24,Hypertensive heart disease,Number,2019,7.47762347662426,14.356637798567622,3.1751016906521228
Prevalence,Sierra Leone,Female,10 to 24,Hypertensive heart disease,Number,2019,6.7050759512920175,12.951363696909715,2.797334320121247
Prevalence,Sierra Leone,Both,10 to 24,Hypertensive heart disease,Number,2019,14.18269942791628,26.75021855872022,6.096939389830989
Prevalence,Sierra Leone,Male,85 plus,Hypertensive heart disease,Number,2019,354.7626632218588,599.87396844047,176.16136085517104
Prevalence,Sierra Leone,Female,85 plus,Hypertensive heart disease,Number,2019,327.1297468596898,567.7844334750414,166.65907203901162
Prevalence,Sierra Leone,Both,85 plus,Hypertensive heart disease,Number,2019,681.8924100815487,1177.7172325388312,342.77232300975635
Prevalence,Sierra Leone,Male,10 to 54,Hypertensive heart disease,Number,2019,691.5281125761444,1156.6347579580088,387.05356445661874
Prevalence,Sierra Leone,Female,10 to 54,Hypertensive heart disease,Number,2019,514.5051346393394,831.1100480797005,296.40608713417356
Prevalence,Sierra Leone,Both,10 to 54,Hypertensive heart disease,Number,2019,1206.0332472154837,1993.76297423015,702.1833514108804
Prevalence,Sierra Leone,Male,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Female,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Both,0 to 9,Hypertensive heart disease,Number,2019,0.0,0.0,0.0
Prevalence,Sierra Leone,Male,5 to 19,Hypertensive heart disease,Number,2019,1.812589101638526,3.935548699890261,0.6032365326045555
Prevalence,Sierra Leone,Female,5 to 19,Hypertensive heart disease,Number,2019,1.5412779796506921,3.2835202441152753,0.5025056851541208
Prevalence,Sierra Leone,Both,5 to 19,Hypertensive heart disease,Number,2019,3.353867081289218,7.223189457574006,1.1484520829865734
Prevalence,Sierra Leone,Male,15 to 39,Hypertensive heart disease,Number,2019,106.34509457089315,189.9518139943503,49.081826188334034
Prevalence,Sierra Leone,Female,15 to 39,Hypertensive heart disease,Number,2019,94.00817296107223,177.10560213441025,41.508783827159874
Prevalence,Sierra Leone,Both,15 to 39,Hypertensive heart disease,Number,2019,200.35326753196537,360.0826461379684,92.89650372186603
Prevalence,Sierra Leone,Male,25 to 49,Hypertensive heart disease,Number,2019,411.6314911152864,709.5510726288323,215.50278785037844
Prevalence,Sierra Leone,Female,25 to 49,Hypertensive heart disease,Number,2019,318.1331820015168,544.2274261336333,170.47143930641974
Prevalence,Sierra Leone,Both,25 to 49,Hypertensive heart disease,Number,2019,729.7646731168031,1238.7382725153245,385.04978104594835
Prevalence,Sierra Leone,Male,55 plus,Hypertensive heart disease,Number,2019,3389.0803690897515,5270.288237111831,2032.1532982714411
Prevalence,Sierra Leone,Female,55 plus,Hypertensive heart disease,Number,2019,2719.44871530246,4156.917081379173,1697.3357349149373
Prevalence,Sierra Leone,Both,55 plus,Hypertensive heart disease,Number,2019,6108.529084392213,9401.718543933366,3787.0715596525656
Prevalence,Sierra Leone,Male,60 to 79,Hypertensive heart disease,Number,2019,2336.4902101320417,3881.69291376951,1280.1481927109983
Prevalence,Sierra Leone,Female,60 to 79,Hypertensive heart disease,Number,2019,1831.6518347093481,3007.53973425785,1007.4508976573302
Prevalence,Sierra Leone,Both,60 to 79,Hypertensive heart disease,Number,2019,4168.14204484139,6858.8442652526455,2290.510893098931
Prevalence,Sierra Leone,Male,65 to 74,Hypertensive heart disease,Number,2019,1350.7591911452655,2431.801319929211,699.5889247775089
Prevalence,Sierra Leone,Female,65 to 74,Hypertensive heart disease,Number,2019,1045.369029370418,1788.9605349155258,544.3861577375618
Prevalence,Sierra Leone,Both,65 to 74,Hypertensive heart disease,Number,2019,2396.128220515683,4202.37093167378,1244.6150417000536
Prevalence,Sierra Leone,Male,75 plus,Hypertensive heart disease,Number,2019,1353.7697091766333,2375.6028345461837,701.9331893121514
Prevalence,Sierra Leone,Female,75 plus,Hypertensive heart disease,Number,2019,1197.365361434042,2055.0660757955793,653.2363948619602
Prevalence,Sierra Leone,Both,75 plus,Hypertensive heart disease,Number,2019,2551.135070610675,4414.289014714187,1345.149258691342
Prevalence,Sierra Leone,Male,95 plus,Hypertensive heart disease,Number,2019,24.44978725252568,51.12148463578159,8.70005260712264
Prevalence,Sierra Leone,Female,95 plus,Hypertensive heart disease,Number,2019,27.855766103752416,57.92230739475718,10.046472365995124
Prevalence,Sierra Leone,Both,95 plus,Hypertensive heart disease,Number,2019,52.3055533562781,106.60366325574107,19.144700350658255
Prevalence,Sierra Leone,Male,75 to 84,Hypertensive heart disease,Number,2019,999.0070459547744,1877.6719219374743,446.85781625092216
Prevalence,Sierra Leone,Female,75 to 84,Hypertensive heart disease,Number,2019,870.2356145743523,1605.4079788532085,415.50780421897434
Prevalence,Sierra Leone,Both,75 to 84,Hypertensive heart disease,Number,2019,1869.2426605291262,3513.402936250579,867.5916775651144
Prevalence,Sierra Leone,Male,20 to 54 years,Hypertensive heart disease,Number,2019,689.7155234745059,1154.631473711246,385.17849388288755
Prevalence,Sierra Leone,Female,20 to 54 years,Hypertensive heart disease,Number,2019,512.9638566596888,830.2494753397657,294.7241359930185
Prevalence,Sierra Leone,Both,20 to 54 years,Hypertensive heart disease,Number,2019,1202.6793801341944,1989.8787986493355,698.9130148420185
Prevalence,Sierra Leone,Male,55 to 89 years,Hypertensive heart disease,Number,2019,3267.912592660554,5121.634467144896,1933.5550225740185
Prevalence,Sierra Leone,Female,55 to 89 years,Hypertensive heart disease,Number,2019,2599.112231683108,4043.993922158361,1583.0117460944837
Prevalence,Sierra Leone,Both,55 to 89 years,Hypertensive heart disease,Number,2019,5867.024824343664,9174.016167959588,3531.3133184854228
Prevalence,Sierra Leone,Male,60 to 89 years,Hypertensive heart disease,Number,2019,2975.4873186387517,4734.547923730267,1699.0561217144875
Prevalence,Sierra Leone,Female,60 to 89 years,Hypertensive heart disease,Number,2019,2398.2848275735873,3751.9605016880655,1397.3565764454404
Prevalence,Sierra Leone,Both,60 to 89 years,Hypertensive heart disease,Number,2019,5373.772146212338,8493.304127336942,3079.63035321247
Prevalence,Sierra Leone,Male,65 to 89 years,Hypertensive heart disease,Number,2019,2583.361123892701,4251.2123938091645,1416.176007468152
Prevalence,Sierra Leone,Female,65 to 89 years,Hypertensive heart disease,Number,2019,2122.3979071851077,3388.249973347853,1192.070898451537
Prevalence,Sierra Leone,Both,65 to 89 years,Hypertensive heart disease,Number,2019,4705.759031077809,7529.15790572281,2604.346006243672
Prevalence,Sierra Leone,Male,70 to 89 years,Hypertensive heart disease,Number,2019,1939.100515912902,3284.7586825499125,1003.9690394517752
Prevalence,Sierra Leone,Female,70 to 89 years,Hypertensive heart disease,Number,2019,1638.8113318367598,2701.833776335185,913.0658480014118
Prevalence,Sierra Leone,Both,70 to 89 years,Hypertensive heart disease,Number,2019,3577.9118477496613,5931.996163057832,1906.5742470197983
Prevalence,Sierra Leone,Male,75 to 94 years,Hypertensive heart disease,Number,2019,1329.3199219241078,2337.016274784522,687.813347808088
Prevalence,Sierra Leone,Female,75 to 94 years,Hypertensive heart disease,Number,2019,1169.5095953302896,2024.995442278224,635.2160003736371
Prevalence,Sierra Leone,Both,75 to 94 years,Hypertensive heart disease,Number,2019,2498.829517254397,4364.268006890862,1319.1459148851945
Prevalence,Sierra Leone,Male,<70 years,Hypertensive heart disease,Number,2019,2020.340189323796,3126.152870851573,1223.7024715923876
Prevalence,Sierra Leone,Female,<70 years,Hypertensive heart disease,Number,2019,1474.8060344856874,2202.3527609994503,907.5493230437103
Prevalence,Sierra Leone,Both,<70 years,Hypertensive heart disease,Number,2019,3495.146223809484,5316.990244829576,2118.1909919019045
